time_s,altitude_km,speed_kms,flight_path_deg,dynamic_pressure_kpa,normal_load_g,thrust_kN,cone_margin_deg,rx,ry,rz,vx,vy,vz,mass
3779.0,595.0854396116678,7.597096678014769,0.19255680250606147,0.0,0.0,0.0,0.0,-919530.9786390705,-56836.11700353575,-6904895.2770550195,-2244.1613635228387,7254.935291966875,213.3813931622512,673.8232729831177
3780.0,595.1110070375064,7.597069034151893,0.19309338519033434,0.0,0.0,0.0,0.0,-921774.597428216,-49581.14962813757,-6904677.82474365,-2243.075775833306,7254.998032932212,221.52317190111174,673.8232729831177
3781.0,595.1366455021324,7.597041313583632,0.19362974015771914,0.0,0.0,0.0,0.0,-924017.1293130959,-42326.12378944706,-6904452.23082821,-2241.9875552204667,7255.052218571202,229.66459966253876,673.8232729831177
3782.0,595.1623549745298,7.597013516344373,0.19416586677824765,0.0,0.0,0.0,0.0,-926258.571661474,-35071.04804272979,-6904218.4956645975,-2240.8967030589815,7255.097849007214,237.80566660485522,673.8232729831177
3783.0,595.1881354235989,7.596985642468599,0.19470176442223855,0.0,0.0,0.0,0.0,-928498.9218424902,-27815.93094312251,-6903976.619618553,-2239.803220726797,7255.13492437449,245.94636288727244,673.8232729831177
3784.0,595.2139868181534,7.596957691990888,0.1952374324603068,0.0,0.0,0.0,0.0,-930738.1772266643,-20560.78104562231,-6903726.603065656,-2238.7071096051436,7255.1634448181385,254.08667866990393,673.8232729831177
3785.0,595.2399091269234,7.596929664945908,0.19577287026335702,0.0,0.0,0.0,0.0,-932976.3351858987,-13305.606905075738,-6903468.446391325,-2237.608371078532,7255.18341049414,262.2266041137789,673.8232729831177
3786.0,595.2659023185512,7.596901561368424,0.1963080772025849,0.0,0.0,0.0,0.0,-935213.3930934821,-6050.417076167922,-6903202.14999082,-2236.507006534752,7255.19482156934,270.3661293808559,673.8232729831177
3787.0,595.2919663615971,7.596873381293292,0.19684305264948393,0.0,0.0,0.0,0.0,-937449.3483240927,1204.7798865882887,-6902927.714269235,-2235.4030173648703,7255.1976782214515,278.50524463403656,673.8232729831177
3788.0,595.3181012245342,7.596845124755465,0.19737779597583824,0.0,0.0,0.0,0.0,-939684.1982538012,8459.975428863188,-6902645.139641502,-2234.296404963228,7255.191980639053,286.6439400371791,673.8232729831177
3789.0,595.3443068757514,7.596816791789986,0.1979123065537294,0.0,0.0,0.0,0.0,-941917.9402600743,15715.160996521081,-6902354.426532389,-2233.1871707274386,7255.177729021588,294.782205755112,673.8232729831177
3790.0,595.3705832835519,7.596788382431998,0.19844658375553476,0.0,0.0,0.0,0.0,-944150.5717217783,22970.32803563115,-6902055.575376498,-2232.0753160583854,7255.15492357936,302.9200319536476,673.8232729831177
3791.0,595.3969304161575,7.596759896716728,0.19898062695392713,0.0,0.0,0.0,0.0,-946382.0900191814,30225.467992478312,-6901748.586618265,-2230.9608423602194,7255.123564533537,311.05740879959575,673.8232729831177
3792.0,595.4233482416998,7.5967313346795065,0.1995144355218789,0.0,0.0,0.0,0.0,-948612.492533958,37480.57231357408,-6901433.46071196,-2229.843751040358,7255.083652116148,319.1943264607774,673.8232729831177
3793.0,595.4498367282301,7.596702696355748,0.2000480088326599,0.0,0.0,0.0,0.0,-950841.7766491916,44735.63244566742,-6901110.198121682,-2228.7240435094805,7255.035186570079,327.33077510603823,673.8232729831177
3794.0,595.4763958437126,7.596673981780969,0.2005813462598373,0.0,0.0,0.0,0.0,-953069.9397493779,51990.63983575563,-6900778.799321363,-2227.601721181529,7254.978168149074,335.46674490526226,673.8232729831177
3795.0,595.503025556027,7.596645190990775,0.20111444717728236,0.0,0.0,0.0,0.0,-955296.979220428,59245.58593109517,-6900439.264794763,-2226.4767854737024,7254.9125971177355,343.60222602938535,673.8232729831177
3796.0,595.5297258329699,7.596616324020863,0.2016473109591639,0.0,0.0,0.0,0.0,-957522.8924496721,66500.46217921253,-6900091.595035472,-2225.3492378064584,7254.83847375152,351.73720865040895,673.8232729831177
3797.0,595.5564966422515,7.596587380907027,0.20217993697995218,0.0,0.0,0.0,0.0,-959747.6768258623,73755.26002791506,-6899735.790546906,-2224.219079603507,7254.755798336739,359.8716829414136,673.8232729831177
3798.0,595.5833379514982,7.596558361685153,0.20271232461442085,0.0,0.0,0.0,0.0,-961971.3297391761,81009.97092530191,-6899371.851842308,-2223.0863122918117,7254.664571170555,368.00563907657255,673.8232729831177
3799.0,595.6102497282512,7.596529266391219,0.203244473237647,0.0,0.0,0.0,0.0,-964193.8485812197,88264.58631977475,-6898999.779444747,-2221.950937301585,7254.564792560984,376.13906723116537,673.8232729831177
3800.0,595.6372319399686,7.596500095061297,0.2037763822250113,0.0,0.0,0.0,0.0,-966415.2307450309,95519.09766004875,-6898619.573887114,-2220.812956066287,7254.45646282689,384.27195758159144,673.8232729831177
3801.0,595.6642845540233,7.5964708477315535,0.20430805095219773,0.0,0.0,0.0,0.0,-968635.4736250828,102773.49639516331,-6898231.235712126,-2219.6723700226235,7254.339582297987,392.40430030538363,673.8232729831177
3802.0,595.6914075377025,7.596441524438244,0.2048394787951969,0.0,0.0,0.0,0.0,-970854.5746172866,110027.77397449301,-6897834.765472319,-2218.5291806105424,7254.214151314836,400.5360855812218,673.8232729831177
3803.0,595.7186008582124,7.596412125217723,0.20537066513030616,0.0,0.0,0.0,0.0,-973072.5311189953,117281.9218477584,-6897430.163730052,-2217.383389273233,7254.080170228844,408.6673035889464,673.8232729831177
