time_s,altitude_km,speed_kms,flight_path_deg,dynamic_pressure_kpa,normal_load_g,thrust_kN,cone_margin_deg,rx,ry,rz,vx,vy,vz,mass
592.0,542.8923069695662,5.714861281413688,0.21805598305377072,0.0,0.34968905437176434,3.986928104575163,0.0,-3142562.8385211467,4433501.4995583575,4274373.649054638,-5055.974461381955,-2361.8486860181692,-1232.246929803029,1162.6143790850456
593.0,542.9116637361487,5.718053822642362,0.16999326795360806,0.0,0.350082671047104,3.986928104575163,0.0,-3147618.073478896,4431135.9315391295,4273138.110765741,-5054.494877066186,-2369.2872618746596,-1238.8296602298017,1161.307189542562
594.0,542.9262380871214,5.721257971112777,0.12202435912908956,0.0,0.35047717484589497,3.986928104575163,0.0,-3152671.8260855656,4428762.924561192,4271895.988989904,-5053.009758810434,-2376.7266049272093,-1245.4139050208162,1160.0000000000782
595.0,542.9360340482509,5.724473719303497,0.0741493998285679,0.0,0.3508725687705857,3.986928104575163,0.0,-3157724.0908034397,4426382.477852496,4270647.28220803,-5051.5190990611345,-2384.16672488079,-1251.9996736374208,1158.6928104575945
596.0,542.9410556496131,5.727701059727144,0.026368532350375496,0.0,0.351268855837189,3.986928104575163,0.0,-3162774.862087232,4423994.590631289,4269391.988891563,-5050.022890229632,-2391.607631437099,-1258.5869755436163,1157.3856209151108
597.0,542.9413069256358,5.730939984930617,-0.021318101954031998,0.0,0.3516660390753586,3.986928104575163,0.0,-3167824.13438405,4421599.26210612,4268130.10750248,-5048.521124692134,-2399.0493342946406,-1265.1758202061299,1156.0784313726272
598.0,542.9367919151466,5.734190487495315,-0.06891036267707684,0.0,0.3520641215284663,3.986928104575163,0.0,-3172871.9021333596,4419196.491475837,4266861.636493289,-5047.013794789667,-2406.491843148804,-1271.7662170944911,1154.7712418301435
599.0,542.9275146614118,5.737452560037347,-0.11640811035191168,0.0,0.3524631062536798,3.986928104575163,0.0,-3177918.15976695,4416786.277929599,4265586.574307028,-5045.50089282803,-2413.935167691944,-1278.3581756811068,1153.4640522876598
600.0,542.913479212191,5.740726195207758,-0.16381120644927394,0.0,0.35286299632204116,3.986928104575163,0.0,-3182962.9017088995,4414368.620646873,4264304.919377262,-5043.98241107775,-2421.3793176134614,-1284.951705441336,1152.156862745176
601.0,542.8946896197712,5.7440113856927395,-0.2111195133743808,0.0,0.353263794818545,3.986928104575163,0.0,-3188006.122375538,4411943.518797434,4263016.670128077,-5042.458341774033,-2428.824302599882,-1291.5468158535664,1150.8496732026924
602.0,542.8712272976962,5.747359513315119,-0.25678771385217775,0.0,0.35366550484221854,3.986928104575163,0.0,-3193047.874793159,4409511.009915167,4261721.866848043,-5041.045934826229,-2436.1933701931007,-1298.0597525895812,1149.5424836602087
603.0,542.8432541012056,5.75076367087137,-0.3007571495137048,0.0,0.35406812950620103,3.986928104575163,0.0,-3198088.269296142,4407071.173076676,4260420.594202844,-5039.7425338493495,-2443.4802006895356,-1304.4855306065763,1148.235294117725
604.0,542.8109332096027,5.754214466143808,-0.34306414034593896,0.0,0.3544716719378242,3.986928104575163,0.0,-3203127.4102678318,4404624.091199406,4259112.939214611,-5038.53889190641,-2450.6834330551083,-1310.8244230538387,1146.9281045752414
605.0,542.7744241692777,5.757703260626982,-0.38374952677919083,0.0,0.35487613527869355,3.986928104575163,0.0,-3208165.39306658,4402169.848284947,4257798.9884303,-5037.426206026876,-2457.8022601377515,-1317.0771072074765,1145.6209150327577
606.0,542.7338825088516,5.761222153257258,-0.4228576649547399,0.0,0.3552815226847692,3.986928104575163,0.0,-3213202.3044830053,4399708.528897783,4256478.827547498,-5036.396143800995,-2464.836363392922,-1323.24460459305,1144.313725490274
607.0,542.6894594434574,5.764763955375178,-0.4604355331676772,0.0,0.35568783732644893,3.986928104575163,0.0,-3218238.22321803,4397240.217707742,4255152.541097863,-5035.440858333652,-2471.7858507607875,-1329.3282256070943,1143.0065359477903
608.0,542.6413016579878,5.768322159190963,-0.49653194798062344,0.0,0.35609508238864995,3.986928104575163,0.0,-3223273.2203710126,4394764.999092601,4253820.212183497,-5034.552993481446,-2478.651198476782,-1335.3295190064946,1141.6993464053066
609.0,542.5895511592767,5.7718909017130535,-0.5311968854917406,0.0,0.35650326107089286,3.986928104575163,0.0,-3228307.3599291546,4392282.956796669,4252481.92226134,-5033.725681161944,-2485.4331973034414,-1341.250226404697,1140.392156862823
610.0,542.5343451877935,5.7754649257906285,-0.5644809011657864,0.0,0.3569123765873845,3.986928104575163,0.0,-3233340.6992510613,4389794.173640805,4251137.750970569,-5032.952532353305,-2492.13290343243,-1347.0922417361185,1139.0849673203393
611.0,542.4758161800103,5.779039539628003,-0.5964346403393871,0.0,0.3573224321671034,3.986928104575163,0.0,-3238373.2895388636,4387298.7312791655,4249787.775998153,-5032.227623214071,-2498.751594117789,-1352.8575755189117,1137.7777777778556
612.0,542.4140917734029,5.782610575861247,-0.6271084308331767,0.0,0.3577334310538841,3.986928104575163,0.0,-3243405.1762946392,4384796.709998,4248432.072977856,-5031.545477560527,-2505.290727959123,-1358.5483236545547,1136.470588235372
613.0,542.3492948467955,5.786174351049835,-0.6565519489001214,0.0,0.3581453765065026,3.986928104575163,0.0,-3248436.3997580153,4382288.188551927,4247070.71541835,-5030.901046752563,-2511.7519096502765,-1364.1666404435844,1135.1633986928882
614.0,542.2815435895985,5.789727626230798,-0.6848139498858871,0.0,0.3585582717987627,3.986928104575163,0.0,-3253466.995322798,4379773.244033355,4245703.774656372,-5030.289687864708,-2518.136858938491,-1369.7147154635795,1133.8562091504045
615.0,542.210951594254,5.793267569008957,-0.7119420553674538,0.0,0.358972120219583,3.986928104575163,0.0,-3258496.9939312777,4377251.951770996,4244331.31983126,-5029.707140860878,-2524.4473834947953,-1375.1947539422592,1132.5490196079209
616.0,542.1376279669181,5.796791717512673,-0.7379825890859646,0.0,0.35938692507308384,3.986928104575163,0.0,-3263526.422445499,4374724.385253703,4242953.417877547,-5029.149505351206,-2530.6853553728192,-1380.6089602602124,1131.2418300654372
617.0,542.0616774521349,5.800297946427246,-0.7629804546323606,0.0,0.35980268967867507,3.986928104575163,0.0,-3268555.303995306,4372190.616076236,4241570.133532674,-5028.613217387408,-2536.8526907254286,-1385.9595242300338,1129.9346405229535
618.0,541.9832005678285,5.803784435224551,-0.7869790485286118,0.0,0.3602194173711451,3.986928104575163,0.0,-3273583.6583033805,4369650.7139038285,4240181.529357186,-5028.09502664903,-2542.951332452383,-1391.2486098180655,1128.6274509804698
619.0,541.9022937475527,5.807249638634358,-0.8100202030375296,0.0,0.3606371115007499,3.986928104575163,0.0,-3278611.5019877907,4367104.746452815,4238787.665765157,-5027.591974285255,-2548.9832354642513,-1396.478345998814,1127.3202614379861
620.0,541.8190494873803,5.810692259346979,-0.8321441537036207,0.0,0.36105577543330236,3.986928104575163,0.0,-3283638.8488428094,4364552.77948482,4237388.601062831,-5027.101371604323,-2554.950354265329,-1401.6508194583635,1126.0130718955024
621.0,541.7335564953098,5.8141112228952885,-0.8533895272598346,0.0,0.3614754125502635,3.986928104575163,0.0,-3288665.7100989083,4361994.876812356,4235984.3914937535,-5026.620779743141,-2560.8546325792145,-1406.768068890174,1124.7058823530188
622.0,541.6458998413942,5.817505654634465,-0.8737933461194407,0.0,0.3618960262488325,3.986928104575163,0.0,-3293692.0946629564,4359431.100313894,4234575.091288945,-5026.147990401764,-2566.6979947633245,-1411.8320806534375,1123.398692810535
623.0,541.5561611071602,5.820874858717305,-0.8933910462041927,0.0,0.3623176199420395,3.986928104575163,0.0,-3298718.009339708,4356861.5099567445,4233160.752720817,-5025.681007689326,-2572.4823387818756,-1416.8447855899142,1122.0915032680514
624.0,541.4644185331715,5.82421829895012,-0.912216505336652,0.0,0.36274019705883676,3.986928104575163,0.0,-3303743.4590356993,4354286.163826284,4231741.426159798,-5025.218031098204,-2578.209530529756,-1421.8080568193611,1120.7843137255677
625.0,541.3707471638071,5.827535581407046,-0.9303020798480429,0.0,0.3631637610441926,3.986928104575163,0.0,-3308768.4469466824,4351705.118160282,4230317.160132745,-5024.7574396003465,-2583.88139932175,-1426.7237083560372,1119.477124183084
626.0,541.2752189885471,5.830826438677902,-0.9476786474247756,0.0,0.3635883153591847,3.986928104575163,0.0,-3313792.974729704,4349118.427387237,4228888.001382397,-5024.297776842492,-2589.4997343823356,-1431.5934944091628,1118.1699346406003
627.0,541.1779030792434,5.8340907156253765,-0.9643756545410572,0.0,0.3640138634810938,3.986928104575163,0.0,-3318817.04266091,4346526.144167789,4227453.994927249,-5023.8377374044885,-2595.066282190536,-1436.4191092486053,1116.8627450981166
628.0,541.078865722958,5.837328356530343,-0.980421167105501,0.0,0.36444040890349955,3.986928104575163,0.0,-3323840.6497801174,4343928.319438438,4226015.1841213275,-5023.376154076122,-2600.582744551939,-1441.2021875334974,1115.555555555633
629.0,540.9781705501126,5.84053939350885,-0.9958419231908983,0.0,0.36486795513637554,3.986928104575163,0.0,-3328863.7940231496,4341325.0024568625,4224571.6107134465,-5022.911986102013,-2606.0507772860187,-1445.9443050160694,1114.2483660131493
630.0,540.8758786577694,5.843723936090198,-1.0106633869226183,0.0,0.36529650570618566,3.986928104575163,0.0,-3333886.47234287,4338716.240848312,4223123.314905617,-5022.444308340706,-2611.4719894312793,-1450.6469795458122,1112.9411764706656
631.0,540.7720487279436,5.846882161852096,-1.0249098027761194,0.0,0.3657260641559813,3.986928104575163,0.0,-3338908.6808198076,4336102.080652563,4221670.335410325,-5021.972301282372,-2616.8479428836085,-1455.3116723103303,1111.633986928182
632.0,540.6667371409321,5.850014308015841,-1.0386042496826557,0.0,0.36615663404549853,3.986928104575163,0.0,-3343930.414763198,4333482.566371065,4220212.709506483,-5021.4952418692965,-2622.180152394638,-1459.9397892590368,1110.3267973856982
633.0,540.5599980836548,5.853120663911479,-1.0517686944668285,0.0,0.366588218951257,3.986928104575163,0.0,-3348951.6688032206,4330857.741013936,4218750.473093889,-5021.012495064077,-2627.4700858670044,-1464.5326826643386,1109.0196078432145
